time anode_char cathode_char
3060 1.33735685457352 -1.33735685457352
3070 1.33756187644273 -1.33756187644274
3080 1.33829633578579 -1.33829633578579
3090 1.33968175304037 -1.33968175304037
3100 1.34182126653205 -1.34182126653205
3110 1.34478703815482 -1.34478703815481
3120 1.34861537951831 -1.34861537951831
3130 1.35330858149834 -1.35330858149834
3140 1.35884576767242 -1.35884576767242
3150 1.36519401756856 -1.36519401756856
3160 1.37230929741048 -1.37230929741048
3170 1.38013181212651 -1.38013181212651
3180 1.38858163665545 -1.38858163665545
3190 1.39755416538309 -1.39755416538308
3200 1.40691639015268 -1.40691639015268
3210 1.41650754462251 -1.41650754462251
3220 1.42614631584664 -1.42614631584664
3230 1.43564639916735 -1.43564639916735
3240 1.44484128459252 -1.44484128459252
3250 1.45360921517806 -1.45360921517806
3260 1.46188823954404 -1.46188823954403
3270 1.4696724064082 -1.4696724064082
3280 1.47698212217427 -1.47698212217427
3290 1.48383148388063 -1.48383148388063
3300 1.49021117385322 -1.49021117385323
3310 1.49608427570458 -1.49608427570457
3320 1.50139349236924 -1.50139349236924
3330 1.506076962091 -1.50607696209099
3340 1.5100812829525 -1.51008128295249
3350 1.51336531931394 -1.51336531931395
3360 1.51590047138213 -1.51590047138213
3370 1.51767254472613 -1.51767254472613
3380 1.51868006801702 -1.51868006801702
3390 1.51892450736925 -1.51892450736925
3400 1.51840719313907 -1.51840719313908
3410 1.5171468244453 -1.5171468244453
3420 1.51520040718443 -1.51520040718443
3430 1.51267055135951 -1.51267055135951
3440 1.50970495128353 -1.50970495128353
3450 1.50649339510723 -1.50649339510723
3460 1.50325176874923 -1.50325176874923
3470 1.50018998153682 -1.50018998153683
3480 1.49748458228651 -1.49748458228651
3490 1.49527058298531 -1.49527058298531
3500 1.49364380156462 -1.49364380156462
3510 1.49265972774661 -1.49265972774662
3520 1.49232652540659 -1.49232652540659
3530 1.49260232015388 -1.49260232015388
3540 1.49340664869762 -1.49340664869762
3550 1.4946397433001 -1.4946397433001
3560 1.49619348370318 -1.49619348370318
3570 1.49795437217707 -1.49795437217707
3580 1.49981337316403 -1.49981337316404
3590 1.50168669282932 -1.50168669282933
3600 1.50353295860292 -1.50353295860291
3610 1.50535120756568 -1.50535120756568
3620 1.50716515939986 -1.50716515939986
3630 1.50900997299534 -1.50900997299534
3640 1.51092603043522 -1.51092603043522
3650 1.51295497868048 -1.51295497868048
3660 1.51513484310446 -1.51513484310447
3670 1.51749503812024 -1.51749503812024
3680 1.52005484705094 -1.52005484705093
3690 1.5228193037174 -1.5228193037174
3700 1.52576128766034 -1.52576128766034
3710 1.52881301928125 -1.52881301928125
3720 1.53189024507739 -1.5318902450774
3730 1.53491579284355 -1.53491579284355
3740 1.53782462445612 -1.53782462445613
3750 1.54056627417314 -1.54056627417313
3760 1.5431068523881 -1.54310685238809
3770 1.54541825186916 -1.54541825186916
3780 1.54745507014322 -1.54745507014322
3790 1.54914137581836 -1.54914137581836
3800 1.55038243902132 -1.55038243902132
3810 1.55109262721993 -1.55109262721994
3820 1.5512166709879 -1.55121667098791
3830 1.55073048502151 -1.55073048502151
3840 1.5496270079263 -1.54962700792631
3850 1.54790622113195 -1.54790622113196
3860 1.54558180853476 -1.54558180853476
3870 1.54269114044054 -1.54269114044054
3880 1.53929232620238 -1.53929232620239
3890 1.53545690579159 -1.5354569057916
3900 1.53127270413381 -1.53127270413381
3910 1.5268512955475 -1.5268512955475
3920 1.52233027000238 -1.52233027000239
3930 1.51787281650244 -1.51787281650244
3940 1.51366533924921 -1.51366533924921
3950 1.50990290750246 -1.50990290750246
3960 1.50675766484408 -1.50675766484409
3970 1.50434177054756 -1.50434177054756
3980 1.50268995061044 -1.50268995061045
3990 1.50177759155589 -1.50177759155589
4000 1.50155544684001 -1.50155544684001
4010 1.50197424538375 -1.50197424538375
4020 1.50299300174249 -1.5029930017425
4030 1.50457652348305 -1.50457652348305
4040 1.50668949710465 -1.50668949710465
4050 1.50929272532974 -1.50929272532974
4060 1.51234378172757 -1.51234378172757
4070 1.51580440262262 -1.51580440262262
4080 1.51965543405615 -1.51965543405615
4090 1.52390622088523 -1.52390622088523
4100 1.52857897465695 -1.52857897465695
4110 1.53367614319791 -1.53367614319791
4120 1.53915823212774 -1.53915823212775
4130 1.54494696190325 -1.54494696190325
4140 1.55095057197782 -1.55095057197782
